0	1	0
0.0006283185307	0.9999998026	0.0006283185307
0.001256637061	0.9999992104	0.001256636813
0.001884955592	0.9999982235	0.0018849546
0.002513274123	0.9999968417	0.002513271642
0.003141592654	0.9999950652	0.003141587693
0.003769911184	0.9999928939	0.003769902503
0.004398229715	0.9999903278	0.004398215824
0.005026548246	0.9999873669	0.00502652741
0.005654866776	0.9999840113	0.00565483701
0.006283185307	0.9999802609	0.006283144379
0.006911503838	0.9999761156	0.006911449267
0.007539822369	0.9999715757	0.007539751426
0.008168140899	0.9999666409	0.008168050609
0.00879645943	0.9999613114	0.008796346568
0.009424777961	0.9999555871	0.009424639053
0.01005309649	0.999949468	0.01005292782
0.01068141502	0.9999429542	0.01068121261
0.01130973355	0.9999360456	0.01130949319
0.01193805208	0.9999287423	0.01193776931
0.01256637061	0.9999210442	0.01256604071
0.01319468915	0.9999129513	0.01319430715
0.01382300768	0.9999044637	0.01382256838
0.01445132621	0.9998955814	0.01445082416
0.01507964474	0.9998863043	0.01507907423
0.01570796327	0.9998766325	0.01570731835
0.0163362818	0.9998665659	0.01633555626
0.01696460033	0.9998561046	0.01696378773
0.01759291886	0.9998452486	0.0175920125
0.01822123739	0.9998339978	0.01822023032
0.01884955592	0.9998223524	0.01884844096
0.01947787445	0.9998103122	0.01947664415
0.02010619298	0.9997978773	0.02010483965
0.02073451151	0.9997850477	0.02073302721
0.02136283004	0.9997718234	0.02136120659
0.02199114858	0.9997582044	0.02198937754
0.02261946711	0.9997441907	0.0226175398
0.02324778564	0.9997297824	0.02324569314
0.02387610417	0.9997149793	0.0238738373
0.0245044227	0.9996997816	0.02450197204
0.02513274123	0.9996841892	0.0251300971
0.02576105976	0.9996682022	0.02575821224
0.02638937829	0.9996518205	0.02638631721
0.02701769682	0.9996350442	0.02701441176
0.02764601535	0.9996178732	0.02764249565
0.02827433388	0.9996003076	0.02827056863
0.02890265241	0.9995823474	0.02889863045
0.02953097094	0.9995639925	0.02952668085
0.03015928947	0.999545243	0.0301547196
0.03078760801	0.999526099	0.03078274645
0.03141592654	0.9995065603	0.03141076114
0.03204424507	0.999486627	0.03203876344
0.0326725636	0.9994662992	0.03266675308
0.03330088213	0.9994455768	0.03329472983
0.03392920066	0.9994244598	0.03392269343
0.03455751919	0.9994029483	0.03455064365
0.03518583772	0.9993810422	0.03517858022
0.03581415625	0.9993587416	0.0358065029
0.03644247478	0.9993360464	0.03643441145
0.03707079331	0.9993129567	0.03706230562
0.03769911184	0.9992894725	0.03769018515
0.03832743037	0.9992655939	0.0383180498
0.0389557489	0.9992413207	0.03894589933
0.03958406744	0.999216653	0.03957373348
0.04021238597	0.9991915908	0.04020155201
0.0408407045	0.9991661342	0.04082935466
0.04146902303	0.9991402832	0.0414571412
0.04209734156	0.9991140377	0.04208491137
0.04272566009	0.9990873977	0.04271266493
0.04335397862	0.9990603633	0.04334040162
0.04398229715	0.9990329346	0.04396812121
0.04461061568	0.9990051114	0.04459582344
0.04523893421	0.9989768938	0.04522350806
0.04586725274	0.9989482818	0.04585117482
0.04649557127	0.9989192755	0.04647882349
0.0471238898	0.9988898748	0.04710645381
0.04775220833	0.9988600798	0.04773406553
0.04838052687	0.9988298904	0.0483616584
0.0490088454	0.9987993067	0.04898923219
0.04963716393	0.9987683287	0.04961678663
0.05026548246	0.9987369564	0.05024432148
0.05089380099	0.9987051899	0.0508718365
0.05152211952	0.998673029	0.05149933144
0.05215043805	0.9986404739	0.05212680604
0.05277875658	0.9986075245	0.05275426007
0.05340707511	0.9985741809	0.05338169327
0.05403539364	0.9985404431	0.05400910539
0.05466371217	0.9985063111	0.0546364962
0.0552920307	0.9984717849	0.05526386543
0.05592034923	0.9984368645	0.05589121285
0.05654866776	0.9984015499	0.0565185382
0.0571769863	0.9983658412	0.05714584124
0.05780530483	0.9983297383	0.05777312171
0.05843362336	0.9982932413	0.05840037938
0.05906194189	0.9982563502	0.059027614
0.05969026042	0.998219065	0.05965482531
0.06031857895	0.9981813858	0.06028201307
0.06094689748	0.9981433124	0.06090917703
0.06157521601	0.998104845	0.06153631695
0.06220353454	0.9980659836	0.06216343257
0.06283185307	0.9980267282	0.06279052366
0.0634601716	0.9979870787	0.06341758995
0.06408849013	0.9979470353	0.06404463121
0.06471680866	0.9979065979	0.06467164718
0.06534512719	0.9978657665	0.06529863762
0.06597344573	0.9978245412	0.06592560228
0.06660176426	0.9977829219	0.06655254092
0.06723008279	0.9977409088	0.06717945328
0.06785840132	0.9976985017	0.06780633912
0.06848671985	0.9976557008	0.0684331982
0.06911503838	0.997612506	0.06906003025
0.06974335691	0.9975689174	0.06968683504
0.07037167544	0.997524935	0.07031361232
0.07099999397	0.9974805587	0.07094036185
